"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.472743339E0,3.551244736E-2,7.798242569E-2,-2.594919205E-1,2.732735798E-1
9.480802203E0,3.795668483E-2,7.362532616E-2,-2.134733200E-1,2.289809095E-1
9.488733262E0,9.597212076E-3,7.321667671E-2,-1.105298996E-1,1.329272242E-1
9.496753916E0,4.881322384E-4,3.848958015E-2,9.961414337E-2,1.067926197E-1
9.504725455E0,-1.313471794E-2,-1.627469063E-2,3.379697800E-1,3.386162408E-1
9.512705878E0,-2.442115545E-2,-6.774234772E-2,5.401172638E-1,5.448963912E-1
9.520780230E0,-2.759990096E-2,-1.429176331E-1,7.110157013E-1,7.257620353E-1
9.528775835E0,-6.546741724E-2,-2.082829475E-1,8.099527359E-1,8.388630421E-1
9.536771441E0,-6.873917580E-2,-2.807033062E-1,8.920412064E-1,9.376870129E-1
9.544706011E0,-2.282652259E-2,-3.168740273E-1,1.033814430E0,1.081527843E0
9.552692609E0,3.034824133E-2,-2.293286324E-1,1.127855301E0,1.151334103E0
9.560671493E0,1.296921074E-1,7.615733147E-2,8.873491287E-1,9.000046989E-1
9.568620839E0,2.029833496E-1,4.272360802E-1,2.836894989E-1,5.515547481E-1
9.576657916E0,1.863876283E-1,5.008845329E-1,-2.242250443E-1,5.795709912E-1
9.584620455E0,1.508744955E-1,3.852293491E-1,-5.348472595E-1,6.761851491E-1
9.592636339E0,1.969111562E-1,1.966917515E-1,-6.015720367E-1,6.628352464E-1
9.600618032E0,3.057803810E-1,-1.008586884E-1,-3.101749420E-1,4.470823314E-1
9.608592378E0,4.026944637E-1,-4.362494946E-1,3.865814209E-1,7.084642882E-1
9.616603416E0,4.891189337E-1,-7.007331848E-1,1.279408455E0,1.538554621E0
9.624582147E0,4.771156609E-1,-9.185688496E-1,1.991816521E0,2.244714044E0
9.632596636E0,4.274266362E-1,-1.260991216E0,2.625587463E0,2.943892305E0
9.640561224E0,4.289973378E-1,-1.418486714E0,3.313623428E0,3.629909572E0
9.648555839E0,4.575057328E-1,-1.467374206E0,3.607006073E0,3.920840645E0
9.656552935E0,3.420633972E-1,-1.464128613E0,3.594580650E0,3.896368824E0
9.664538916E0,1.480176449E-1,-1.487384796E0,3.272044182E0,3.597290075E0
9.672523878E0,-1.774325967E-2,-1.401574969E0,2.648444176E0,2.996495248E0
9.680570269E0,-2.358731925E-1,-1.199710488E0,1.835657120E0,2.205578944E0
9.688535357E0,-4.542059600E-1,-9.990680218E-1,1.101184845E0,1.554685830E0
9.696530962E0,-5.512275696E-1,-8.547344208E-1,5.329847336E-1,1.148257589E0
9.704494801E0,-6.392560005E-1,-7.254412174E-1,-1.331348419E-1,9.760318029E-1
9.712512647E0,-6.366468072E-1,-6.141116619E-1,-8.019189835E-1,1.193954081E0
9.720435762E0,-5.221991539E-1,-5.260753632E-1,-1.191332817E0,1.403111230E0
9.728482867E0,-4.151986837E-1,-4.969418049E-1,-1.375665665E0,1.520459511E0
9.736424301E0,-3.461298645E-1,-5.249273777E-1,-1.401681423E0,1.536250451E0
9.744412532E0,-2.069936097E-1,-5.836348534E-1,-1.243319511E0,1.388999425E0
9.752445185E0,-8.983288705E-2,-6.351678371E-1,-1.098516464E0,1.272103200E0
9.760421608E0,1.489221305E-2,-6.567001343E-1,-1.024449348E0,1.216952469E0
9.768411339E0,1.331436336E-1,-6.798708439E-1,-1.035359383E0,1.245761070E0
9.776456500E0,1.849677563E-1,-6.473393440E-1,-1.052197456E0,1.249152026E0
9.784422070E0,1.820599437E-1,-6.019728184E-1,-1.115704536E0,1.280747325E0
9.792478228E0,1.749337465E-1,-5.669145584E-1,-1.295530319E0,1.424918503E0
9.800504351E0,1.791096330E-1,-5.458314419E-1,-1.501009941E0,1.607184827E0
9.808499957E0,2.796307206E-1,-5.168523788E-1,-1.735370159E0,1.832167926E0
9.816495562E0,4.384180307E-1,-5.163943768E-1,-1.948936462E0,2.063304838E0
9.824433647E0,5.511409640E-1,-5.248944759E-1,-2.063615799E0,2.199495565E0
9.832486773E0,6.539844275E-1,-5.986211300E-1,-2.046303749E0,2.230112536E0
9.840372685E0,7.370600104E-1,-7.462396622E-1,-1.902101517E0,2.172123678E0
9.848447466E0,7.927826643E-1,-9.680500031E-1,-1.604574203E0,2.034768669E0
9.856379185E0,7.278604507E-1,-1.160771966E0,-1.225636482E0,1.838302799E0
9.864360339E0,6.258022189E-1,-1.412804008E0,-5.801858902E-1,1.650533019E0
9.872373993E0,5.386385918E-1,-1.612333417E0,2.777128220E-1,1.722461898E0
9.880357493E0,3.831529617E-1,-1.709620237E0,9.730997086E-1,2.004128387E0
9.888333941E0,2.202790231E-1,-1.813971639E0,1.564641953E0,2.405643447E0
9.896329546E0,4.916216433E-2,-1.810112834E0,1.851803780E0,2.590000507E0
9.904247070E0,-1.708503067E-1,-1.746855378E0,1.782330513E0,2.501478682E0
9.912320757E0,-3.625171781E-1,-1.607192874E0,1.355175018E0,2.133304237E0
9.920255328E0,-4.260628521E-1,-1.366340041E0,6.802139282E-1,1.584646853E0
9.928281451E0,-4.188830853E-1,-1.056399226E0,-1.178607941E-1,1.142511939E0
9.936246539E0,-3.386633396E-1,-8.073673248E-1,-7.750854492E-1,1.169312750E0
9.944225724E0,-2.586800158E-1,-6.239721775E-1,-1.263480186E0,1.432703323E0
9.952179685E0,-1.412457377E-1,-4.710943699E-1,-1.547642231E0,1.623907860E0
9.960208070E0,-1.983101666E-2,-3.440146446E-1,-1.690557480E0,1.725318503E0
9.968228960E0,5.957986414E-2,-2.511830330E-1,-1.626423836E0,1.646783887E0
9.976214531E0,6.263061613E-2,-2.153377533E-1,-1.405131340E0,1.422914975E0
9.984220171E0,2.723608911E-2,-2.261805534E-1,-1.066852570E0,1.090905061E0
9.992185259E0,-1.032432169E-2,-2.327980995E-1,-7.235717773E-1,7.601694967E-1
1.000017980E1,-5.180928111E-2,-2.171034813E-1,-4.587688446E-1,5.101832769E-1
1.000820699E1,-1.155516058E-1,-1.778132915E-1,-3.630952835E-1,4.204853448E-1
1.001620259E1,-1.458715498E-1,-1.105048656E-1,-3.957529068E-1,4.360162814E-1
1.002419820E1,-2.167366147E-1,-3.179907799E-2,-5.903081894E-1,6.296425176E-1
1.003219380E1,-2.596543133E-1,6.797981262E-2,-8.460683823E-1,8.876222872E-1
1.004008438E1,-2.747817934E-1,1.726605892E-1,-1.066875458E0,1.115141227E0
1.004815450E1,-2.559324503E-1,2.402441502E-1,-1.205923080E0,1.255973386E0
1.005613942E1,-2.408061326E-1,2.574787140E-1,-1.237218857E0,1.286465461E0
1.006411519E1,-1.744974405E-1,2.327733040E-1,-1.158737183E0,1.194698550E0
1.007214131E1,-8.775414526E-2,2.032878399E-1,-9.318246841E-1,9.577703158E-1
1.008007588E1,-3.978207707E-2,1.552104950E-1,-6.540870667E-1,6.734261668E-1
1.008801018E1,-1.931094751E-2,9.637188911E-2,-4.111757278E-1,4.227598998E-1
1.009605665E1,-5.055355281E-2,2.105426788E-2,-1.652212143E-1,1.740603158E-1
1.010409322E1,-7.652856410E-2,-1.561665535E-2,8.064079285E-2,1.122650369E-1
1.011205831E1,-1.000567675E-1,-9.179115295E-4,2.304162979E-1,2.512048360E-1
1.012008443E1,-9.778587520E-2,2.631473541E-2,2.866582870E-1,3.040189406E-1
1.012804952E1,-9.458319843E-2,3.139591217E-2,2.930135727E-1,3.094973966E-1
1.013604512E1,-4.847291112E-2,4.102873802E-2,1.948328018E-1,2.049214511E-1
1.014404073E1,-3.108598990E-3,4.373073578E-2,8.533763885E-2,9.594036296E-2
1.015199522E1,5.130244046E-2,4.018568993E-2,2.626419067E-3,6.522061139E-2
1.016006246E1,4.314905405E-2,5.231451988E-2,-6.059646606E-2,9.094273778E-2
1.016802754E1,1.535554975E-2,5.677938461E-2,-8.775424957E-2,1.056432664E-1
1.017602315E1,6.317519117E-3,1.016421318E-1,-3.819942474E-2,1.087668610E-1
1.018394676E1,-2.116624080E-2,1.140437126E-1,2.934455872E-3,1.160283981E-1
1.019192326E1,-4.128697887E-2,1.490528584E-1,1.097393036E-2,1.550541723E-1
1.019994893E1,-1.127661020E-2,1.777429581E-1,-1.880168915E-2,1.790899902E-1
1.020793168E1,4.645800591E-2,1.718492508E-1,-5.780601501E-2,1.871684981E-1
1.021592953E1,6.258268654E-2,1.726505756E-1,-7.269287109E-2,1.975071326E-1
1.022393575E1,6.815224886E-2,1.592192650E-1,-5.647563934E-2,1.821675086E-1
1.023193019E1,5.446504429E-2,1.470375061E-1,4.854202271E-3,1.568758507E-1
1.023987507E1,1.240228303E-2,8.545804024E-2,1.321926117E-1,1.578980046E-1
1.024792256E1,-2.135314979E-2,5.130815506E-2,2.799720764E-1,2.854344887E-1
1.025585865E1,-8.761732280E-2,-2.052474022E-2,4.315738678E-1,4.408560577E-1
1.026386638E1,-1.388221830E-1,-9.242725372E-2,6.303186417E-1,6.520091915E-1
1.027184599E1,-1.613456309E-1,-1.406173706E-1,8.299989700E-1,8.571487314E-1
1.027990499E1,-1.949162632E-1,-1.762104034E-1,9.974927902E-1,1.031520394E0
1.028782138E1,-1.952728927E-1,3.904867172E-2,9.927797318E-1,1.012555133E0
1.029586126E1,-1.720555276E-1,4.012386799E-1,6.533670425E-1,7.858015494E-1
1.030374399E1,-1.921979785E-1,5.617406368E-1,2.782287598E-1,6.556705337E-1
1.031175338E1,-1.483941823E-1,4.800479412E-1,6.036758423E-4,5.024611663E-1
1.031972234E1,1.083062589E-2,2.188899517E-1,-1.277647018E-1,2.536807688E-1
1.032775192E1,1.975579262E-1,-1.419553757E-1,9.445190430E-3,2.434536393E-1
1.033575695E1,2.453578562E-1,-4.790012836E-1,4.238090515E-1,6.850232255E-1
1.034380879E1,2.758251727E-1,-7.827916145E-1,1.314912796E0,1.554939838E0
1.035174695E1,2.352159172E-1,-1.026939273E0,2.274879456E0,2.506991690E0
1.035983052E1,-7.918294519E-3,-1.302361846E0,2.740141869E0,3.033906152E0
1.036779380E1,-2.694429159E-1,-1.523717046E0,2.805026054E0,3.203511243E0
1.037582173E1,-2.816381752E-1,-1.664589047E0,2.649026871E0,3.141260913E0
1.038381061E1,-1.348579675E-1,-1.728026271E0,2.499752998E0,3.041878781E0
1.039172515E1,6.625497341E-2,-1.744785666E0,2.200477600E0,2.809051159E0
1.039974818E1,1.673740745E-1,-1.685906053E0,1.728404999E0,2.420263857E0
1.040772903E1,1.677246690E-1,-1.555453062E0,1.106044769E0,1.915959505E0
1.041576195E1,7.082947344E-2,-1.432222247E0,5.019130707E-1,1.519274205E0
1.042369545E1,-2.927945182E-2,-1.359690428E0,8.540630341E-2,1.362684697E0
1.043170107E1,-5.591065437E-2,-1.237043500E0,-1.729965210E-1,1.250332123E0
1.043969502E1,-6.812743843E-2,-1.118364334E0,-4.364070892E-1,1.202427245E0
1.044768261E1,-9.277646244E-2,-1.013071656E0,-7.455778122E-1,1.261272344E0
1.045571675E1,-1.568332314E-1,-9.451453686E-1,-1.021487236E0,1.400475849E0
1.046363838E1,-2.053625882E-1,-9.205734730E-1,-1.218273163E0,1.540720225E0
1.047170796E1,-2.383705378E-1,-9.387052059E-1,-1.431153297E0,1.728058951E0
1.047962149E1,-2.301191390E-1,-9.655652046E-1,-1.600392818E0,1.883222811E0
1.048763814E1,-2.004385591E-1,-8.521902561E-1,-1.676260948E0,1.891098785E0
1.049561288E1,-1.528441906E-1,-8.050196171E-1,-1.657862186E0,1.849303912E0
1.050351845E1,-1.725988537E-1,-8.027224541E-1,-1.612992287E0,1.809944148E0
1.051153707E1,-2.194815278E-1,-8.420798779E-1,-1.506770611E0,1.740008142E0
1.051955953E1,-3.227484822E-1,-8.899536133E-1,-1.391994476E0,1.683399132E0
1.052752868E1,-5.208905935E-1,-9.103722572E-1,-1.261507988E0,1.640581318E0
1.053557603E1,-6.822924018E-1,-9.376524687E-1,-1.110288620E0,1.605445699E0
1.054348180E1,-7.801194787E-1,-1.029630065E0,-8.352842331E-1,1.538318635E0
1.055157247E1,-8.615286946E-1,-1.164582133E0,-6.448554993E-1,1.585661329E0
1.055952638E1,-9.426645637E-1,-1.212173581E0,-4.579200745E-1,1.602395727E0
1.056756368E1,-9.467459917E-1,-1.203483939E0,-4.013795853E-1,1.582974143E0
1.057552877E1,-9.641026258E-1,-1.259407043E0,-3.462982178E-1,1.623429219E0
1.058355489E1,-9.405784607E-1,-1.350487113E0,-2.377796173E-1,1.662841673E0
1.059155049E1,-8.319016695E-1,-1.404465795E0,8.931159973E-2,1.634796965E0
1.059941634E1,-6.647924185E-1,-1.402733207E0,5.346393585E-1,1.641782157E0
1.060742411E1,-5.340191126E-1,-1.418203115E0,9.604005814E-1,1.794114201E0
1.061542284E1,-3.420065641E-1,-1.364550591E0,1.434288025E0,2.009016909E0
1.062342769E1,-1.201218441E-1,-1.324849844E0,1.667714119E0,2.133290123E0
1.063139845E1,7.285653055E-2,-1.265825868E0,1.638070107E0,2.071448014E0
1.063940430E1,7.859048247E-2,-1.116342068E0,1.216190338E0,1.652729565E0
1.064745870E1,-2.716292813E-2,-8.940289021E-1,5.404739380E-1,1.045053865E0
1.065545430E1,-2.510019839E-1,-6.465139389E-1,-1.815128326E-1,7.168885391E-1
1.066340242E1,-4.641023576E-1,-4.139130116E-1,-8.360662460E-1,1.041979725E0
1.067139115E1,-4.895646274E-1,-1.989367008E-1,-1.246132851E0,1.353549562E0
1.067943311E1,-3.919674158E-1,-2.805781364E-2,-1.544013500E0,1.593236764E0
1.068743672E1,-2.269564271E-1,5.693149567E-2,-1.840888977E0,1.855700041E0
1.069540181E1,-5.875075608E-2,8.788156509E-2,-2.021367550E0,2.024129836E0
1.070328234E1,7.506088912E-2,9.946632385E-2,-2.037896156E0,2.041702336E0
1.071139302E1,1.532794982E-1,1.135175228E-1,-1.799576283E0,1.809656218E0
1.071935811E1,1.316428632E-1,1.213417053E-1,-1.368250847E0,1.379914502E0
1.072738423E1,2.727946639E-2,9.862494469E-2,-9.346914291E-1,9.402760854E-1
1.073534932E1,-8.830165118E-2,8.110952377E-2,-6.011419296E-1,6.129825087E-1
1.074330626E1,-1.125134006E-1,1.032400131E-1,-4.102945328E-1,4.377891836E-1
1.075134053E1,-9.359612316E-2,1.713476181E-1,-3.667011261E-1,4.154394738E-1
1.075936138E1,-9.625457972E-2,2.501440048E-1,-4.705305099E-1,5.415126296E-1
1.076733174E1,-5.713519454E-2,3.166894913E-1,-6.878252029E-1,7.593814418E-1
1.077532735E1,-1.139038801E-2,3.820645809E-1,-9.153661728E-1,9.919668922E-1
1.078331503E1,4.026220739E-2,4.525206089E-1,-1.096042633E0,1.186467615E0
1.079131856E1,1.110296249E-1,4.639055729E-1,-1.206678391E0,1.297539478E0
1.079934468E1,1.330764145E-1,4.378714561E-1,-1.169649124E0,1.255993558E0
1.080734029E1,9.584288299E-2,3.956782818E-1,-9.291591644E-1,1.014437733E0
1.081530618E1,3.883586824E-2,3.273320198E-1,-6.081838608E-1,6.917673629E-1
1.082323926E1,-1.498043537E-2,2.307286263E-1,-3.185920715E-1,3.936508865E-1
1.083129595E1,-7.680837810E-2,1.242651939E-1,-7.425594330E-2,1.638758997E-1
1.083925257E1,-9.012933820E-2,2.927732468E-2,8.841896057E-2,1.296085334E-1
1.084725728E1,-1.002012789E-1,-3.563833237E-2,2.149925232E-1,2.398586502E-1
1.085522868E1,-1.215130091E-1,-4.549527168E-2,1.677179337E-1,2.120484293E-1
1.086316403E1,-2.000322342E-1,-4.618692398E-2,3.518104553E-3,2.053253606E-1
1.087120322E1,-2.524666786E-1,-4.063963890E-2,-1.173219681E-1,2.813457806E-1
1.087920918E1,-3.027763367E-1,-6.168699265E-2,-2.979669571E-1,4.292587828E-1
1.088720479E1,-2.874658108E-1,-8.479166031E-2,-4.164791107E-1,5.131092161E-1
1.089520040E1,-2.405052334E-1,-8.553242683E-2,-5.041275024E-1,5.650691126E-1
1.090310915E1,-1.712289602E-1,-6.998920441E-2,-4.918441772E-1,5.254793433E-1
1.091111788E1,-1.737473309E-1,-4.882669449E-2,-4.199495316E-1,4.570883833E-1
1.091911084E1,-2.264920026E-1,-9.169960022E-2,-2.748937607E-1,3.677961713E-1
1.092711242E1,-3.099657595E-1,-1.484131813E-1,-1.036624908E-1,3.589584328E-1
1.093517842E1,-3.417804241E-1,-2.069706917E-1,2.905368805E-2,4.006180754E-1
1.094311907E1,-2.890635729E-1,-2.320189476E-1,1.138753891E-1,3.877604228E-1
1.095116963E1,-2.195495367E-1,-2.694156170E-1,1.389684677E-1,3.742980213E-1
1.095909076E1,-1.434485018E-1,-3.163058758E-1,1.472911835E-1,3.772553147E-1
1.096716084E1,-6.982219219E-2,-3.671326637E-1,1.553421021E-1,4.047131082E-1
1.097515645E1,-2.769318223E-2,-4.168937206E-1,1.654500961E-1,4.493784830E-1
1.098315206E1,2.312883735E-2,-4.577665329E-1,2.109336853E-1,5.045573915E-1
1.099107753E1,8.632363379E-2,-4.774978161E-1,2.438440323E-1,5.430615492E-1
1.099914327E1,1.682267934E-1,-5.288255215E-1,3.168373108E-1,6.390168759E-1
1.100710836E1,2.528167963E-1,-5.855023861E-1,3.406009674E-1,7.230064976E-1
1.101508522E1,3.428393602E-1,-5.185747147E-1,3.136434555E-1,6.962979095E-1
1.102305738E1,3.982127309E-1,-1.671769619E-1,9.912490845E-3,4.319951077E-1
1.103109517E1,3.790943027E-1,2.561092377E-1,-5.237255096E-1,6.954083990E-1
1.103912129E1,1.572217047E-1,5.348429680E-1,-1.132117271E0,1.261929151E0
1.104708638E1,-1.126989722E-2,6.053678989E-1,-1.619213581E0,1.728713373E0
1.105503784E1,6.910607219E-3,4.245736599E-1,-1.975341320E0,2.020466253E0
1.106304708E1,2.233930975E-1,1.135916710E-1,-1.818667412E0,1.835853670E0
1.107101245E1,1.626730561E-1,-3.139688969E-1,-1.334813595E0,1.380857098E0
1.107894030E1,2.366635799E-1,-6.832232475E-1,-4.901084900E-1,8.735044293E-1
1.108696849E1,3.866133690E-1,-1.116845965E0,1.086093903E0,1.605121420E0
1.109502950E1,4.123956859E-1,-1.568231583E0,2.708724022E0,3.156993241E0
1.110295245E1,3.585126698E-1,-1.921321750E0,3.851258278E0,4.318819158E0
1.111095757E1,2.432923019E-1,-2.097427845E0,4.677953720E0,5.132411297E0
1.111898580E1,1.080421507E-1,-2.145043373E0,5.168629646E0,5.597107878E0
1.112698140E1,-1.206177622E-1,-2.196942568E0,5.145156860E0,5.595868512E0
1.113494399E1,-4.234729111E-1,-2.237427235E0,4.609385490E0,5.141190965E0
1.114297261E1,-5.909191370E-1,-2.223324060E0,3.687410355E0,4.346188034E0
1.115096822E1,-6.205856800E-1,-2.082696915E0,2.555042267E0,3.354250141E0
1.115897342E1,-6.299592257E-1,-1.846739173E0,1.627584457E0,2.540930020E0
1.116688499E1,-5.969641209E-1,-1.594166875E0,9.641380310E-1,1.956347702E0
1.117495504E1,-5.576593280E-1,-1.385727286E0,4.517726898E-1,1.560552018E0
1.118295064E1,-5.274058580E-1,-1.254920721E0,-7.705307007E-2,1.363422213E0
1.119094625E1,-4.741371274E-1,-1.142483711E0,-6.053304672E-1,1.377134714E0
1.119888082E1,-3.375013769E-1,-9.785112143E-1,-1.140306473E0,1.540029294E0
1.120690694E1,-1.953912079E-1,-7.795596123E-1,-1.660447598E0,1.844716005E0
1.121493306E1,-5.850417912E-2,-5.745139122E-1,-2.124973297E0,2.202044615E0
1.122292867E1,6.947904825E-2,-4.096531868E-1,-2.539000034E0,2.572773648E0
1.123092427E1,1.917439699E-1,-2.462272644E-1,-2.806305408E0,2.823604728E0
1.123888936E1,3.242837787E-1,-8.124709129E-2,-2.958784103E0,2.977610523E0
1.124688497E1,4.680025578E-1,-1.959323883E-3,-2.974130154E0,3.010727554E0
1.125485005E1,5.611237288E-1,1.521348953E-2,-2.892709255E0,2.946668988E0
1.126286722E1,6.834067106E-1,-5.778503418E-2,-2.678849220E0,2.765251704E0
1.127087178E1,7.253190279E-1,-1.927328110E-1,-2.368313313E0,2.484379515E0
1.127878957E1,7.733255625E-1,-4.115839005E-1,-2.013632774E0,2.195939590E0
1.128681438E1,8.723390102E-1,-6.908228397E-1,-1.550067425E0,1.908119641E0
1.129477653E1,8.440462351E-1,-9.871654510E-1,-1.245856285E0,1.799740970E0
1.130285421E1,7.405734658E-1,-1.257678270E0,-7.657184601E-1,1.648189446E0
1.131081929E1,6.168253422E-1,-1.508491516E0,-5.423259735E-2,1.630632188E0
1.131884542E1,3.695617318E-1,-1.770105839E0,7.669591904E-1,1.964198807E0
1.132681050E1,6.797364354E-2,-1.956557751E0,1.502228737E0,2.467677010E0
1.133480611E1,-1.921531558E-1,-2.045846462E0,2.005972862E0,2.871643729E0
1.134280171E1,-3.777228892E-1,-2.012787342E0,2.208980560E0,3.012238799E0
1.135076680E1,-4.769369662E-1,-1.866947889E0,2.120254517E0,2.865037959E0
1.135879293E1,-5.238864422E-1,-1.690584421E0,1.714356422E0,2.464051670E0
1.136675801E1,-4.114308655E-1,-1.430351257E0,1.091807365E0,1.845866571E0
1.137475362E1,-2.405793071E-1,-1.160454512E0,3.956842422E-1,1.249439513E0
1.138274922E1,-1.355461329E-1,-9.691703320E-1,-1.777696609E-1,9.946184891E-1
1.139064980E1,1.327365637E-3,-7.916758060E-1,-6.937885284E-1,1.052660850E0
1.139861561E1,1.673987508E-1,-6.265769005E-1,-1.021129608E0,1.209680384E0
1.140670111E1,2.627880871E-1,-4.912993908E-1,-1.106706619E0,1.239044879E0
1.141466268E1,3.089059293E-1,-3.791937828E-1,-1.087018013E0,1.191981107E0
1.142266622E1,2.323822081E-1,-3.049857616E-1,-9.571447372E-1,1.031088674E0
1.143069234E1,1.525661796E-1,-2.318108082E-1,-7.860841751E-1,8.336312256E-1
1.143853976E1,1.253798753E-1,-2.139203548E-1,-7.050704956E-1,7.473997827E-1
1.144665303E1,1.373807490E-1,-1.967468262E-1,-6.900339127E-1,7.305679875E-1
1.145464864E1,1.161251962E-1,-1.825275421E-1,-7.674045563E-1,7.973149427E-1
1.146256126E1,1.349077821E-1,-1.534004211E-1,-8.992471695E-1,9.221590268E-1
1.147061030E1,1.953932941E-1,-9.363722801E-2,-1.081236839E0,1.102732775E0
1.147863546E1,2.052489817E-1,-3.002834320E-2,-1.270910263E0,1.287727356E0
1.148666158E1,1.440943182E-1,1.301765442E-2,-1.373133183E0,1.380734359E0
1.149465718E1,2.888628840E-2,3.383970261E-2,-1.340258598E0,1.340996888E0
1.150265279E1,-1.037862301E-1,-3.417968750E-3,-1.172249794E0,1.176840195E0
1.151067891E1,-1.427098215E-1,-5.219364166E-2,-8.758964539E-1,8.889796776E-1
1.151864400E1,-5.216477811E-2,-7.260608673E-2,-6.400690079E-1,6.462825564E-1
1.152662238E1,3.363619745E-2,-1.140637398E-1,-4.402809143E-1,4.560583450E-1
1.153460469E1,4.659864306E-2,-1.334705353E-1,-2.964973450E-1,3.284760157E-1
1.154263082E1,1.622571051E-2,-1.387267113E-1,-1.430168152E-1,1.999054365E-1
1.155059590E1,6.538406014E-3,-1.345124245E-1,9.813308716E-4,1.346748161E-1
1.155862203E1,6.510078907E-3,-1.270034313E-1,6.889724731E-2,1.446343091E-1
1.156653311E1,2.777150273E-2,-1.335880756E-1,1.280679703E-1,1.871321333E-1
1.157458272E1,5.877131224E-2,-1.141934395E-1,1.562709808E-1,2.022741412E-1
1.158257833E1,1.087580025E-1,-4.774117470E-2,1.775922775E-1,2.136505088E-1
1.159057393E1,1.325468123E-1,3.149199486E-2,2.257690430E-1,2.636893323E-1
1.159860005E1,1.699950844E-1,9.605193138E-2,2.125597000E-1,2.886276638E-1
1.160656514E1,2.292791903E-1,1.519749165E-1,1.790370941E-1,3.282066474E-1
1.161456075E1,3.499281108E-1,1.750206947E-1,1.660861969E-1,4.250488809E-1
1.162247584E1,4.236759543E-1,1.937248707E-1,1.379232407E-1,4.858533319E-1
1.163054276E1,4.252654910E-1,2.659649849E-1,4.252338409E-2,5.033848917E-1
1.163848653E1,3.986558616E-1,3.293259144E-1,-4.591369629E-2,5.191243795E-1
1.164651265E1,3.281910717E-1,3.670973778E-1,-1.107082367E-1,5.047040499E-1
1.165450826E1,2.035530508E-1,3.985152245E-1,-1.288995743E-1,4.656858693E-1
1.166240918E1,1.929100752E-1,4.234352112E-1,-9.362602234E-2,4.746340772E-1
1.167041803E1,1.759969890E-1,4.035606384E-1,-7.701301575E-2,4.469531671E-1
1.167840352E1,1.383692622E-1,3.490576744E-1,-6.486892700E-2,3.810449980E-1
1.168642964E1,6.177055836E-2,2.822077274E-1,-3.590202332E-2,2.911112478E-1
1.169438757E1,-1.797789335E-2,2.393281460E-1,9.768486023E-3,2.402011437E-1
1.170242086E1,-1.181902736E-1,2.061376572E-1,6.974792480E-2,2.476417725E-1
1.171038353E1,-1.534969807E-1,1.825361252E-1,1.057920456E-1,2.609074874E-1
1.171834742E1,-1.703600883E-1,1.684646606E-1,1.227426529E-1,2.692000379E-1
1.172631884E1,-1.668203175E-1,1.282112598E-1,1.277313232E-1,2.461349963E-1
1.173433945E1,-1.474588215E-1,4.538273811E-2,1.804885864E-1,2.374443657E-1
1.174235034E1,-1.338572949E-1,-3.475689888E-2,2.667140961E-1,3.004367262E-1
1.175034164E1,-7.733139396E-2,-1.126492023E-1,3.530063629E-1,3.785280433E-1
1.175839009E1,-1.102536917E-2,-9.108924866E-2,4.133214951E-1,4.233833585E-1
1.176626653E1,9.497439861E-2,2.735912800E-1,2.754192352E-1,3.996599555E-1
1.177432027E1,2.045204341E-1,7.883219719E-1,-1.822919846E-1,8.345720502E-1
1.178225484E1,3.405275941E-2,9.447705746E-1,-8.205842972E-1,1.251842489E0
1.179021311E1,-1.920855641E-1,7.601735592E-1,-1.278048515E0,1.499389446E0
